Periódico,Hipervínculo,Fecha publicación,Titular,Subtítulo,Cuerpo,Categoría,Target
HayNoticia.es,https://haynoticia.es/2gobierno-aprueba-una-ley-los-fines-semana-sean-tres-dias7777/,2018-01-17,El Gobierno aprueba una ley para que los fines de semana sean de tres días,,"Imagina tener más tiempo para pasar con tu familia, ver a tus amigos, viajar por todo el mundo, relajarte de las presiones sociales y laborales, etc. Imagina que el viernes ya fuera fin de semana y la jornada sólo durara cuatro días. Imagina que en lugar de dos días festivos a la semana tuviéramos tres. Deja de imaginártelo porque pronto será una realidad.El Consejo de Ministros liderado por Mariano Rajoy ha aprobado el nuevo Proyecto de Ley Laboral, una medida que debe ahora pasar al Congreso para iniciar la tramitación parlamentaria, estando previsto que entre en vigor en enero de 2019. El Gobierno asegura que la nueva ley cuenta con un amplio consenso político y que su objetivo principal es reducir radicalmente nuestro impacto ambiental y preparar nuestra economía para el futuro.“Con una semana de cuatro días se podrían evitar un enorme número de desplazamientos a y desde el trabajo, así como el gasto de energía de los lugares de trabajo en funcionamiento. En un momento en que necesitamos reducir a gran escala las emisiones de carbono, implantar un fin de semana de tres días podría ser la manera más simple y elegante de hacer que nuestra economía fuese más respetuosa con el medio ambiente. Es el momento de mirar al futuro”.",actualidad,1
HayNoticia.es,https://haynoticia.es/la-quema-decomiso-marihuana-termina-siete-policias-intoxicados5555/,2018-01-17,La quema de un decomiso de marihuana termina con siete policías intoxicados,,"Siete agentes del cuerpo nacional de Policía tuvieron que ser ingresados en un hospital de Gandia después de inhalar el humo procedente de la quema de un decomiso de marihuana. Los policías participaban en la destrucción, mediante incineración, de numerosas plantas de esta sustancia, de las que se habían aprehendido en una operación el pasado mes de agosto.Para llevar a cabo el mandato judicial de destruir las plantas, los agentes, como es habitual en estos casos, prendieron fuego al cargamento en un depósito de la localidad. Al parecer, el fuerte viento que soplaba en rachas de hasta 80 km./hora provocó que la dirección de la nube de humo procedente de la quema cambiara drásticamente. Los policías la inhalaron durante pocos segundos, el tiempo suficiente para sufrir una intoxicación. Los síntomas no tardaron en aparecer y fue uno de los agentes de la comandancia que no participaba en la operación quien alertó a los servicios sanitarios: “Los compañeros se comportaban de un modo extraño; unos estaban adormilados, otros eufóricos sin motivo aparente, así que llamé a una ambulancia”.Los policías fueron trasladados al Hospital del municipio donde permanecieron en observación varias horas hasta ser dados de alta sin ninguna consecuencia más que el susto. ",actualidad,1
HayNoticia.es,https://haynoticia.es/detenido-anestesista-disparar-pacientes-una-cerbatana5555/,2018-01-15,Detenido un anestesista por disparar a sus pacientes con una cerbatana,,"La policía ha detenido a un médico anestesista por, supuestamente, disparar a sus pacientes con una cerbatana. El facultativo, que prestaba sus servicios en un hospital de Pamplona desde hacía más de quince años, fue denunciado por una paciente tras recibir varios impactos de lo que parecían ser dardos tranquilizantes, justo antes de ser sometida a una intervención.La incredulidad se ha adueñado del centro sanitario. El médico denunciado era el primero en acceder al quirófano y acostumbraba a pedir a los demás médicos y enfermeros que iban a intervenir en las operaciones, que lo dejaran a solas unos instantes. “Pensábamos que se trataba de algún tipo de superstición ante la peligrosidad de las operaciones”, explicaba una enfermera. Todo parece indicar que el sanitario aprovechaba el momento de soledad para disparar con una cerbatana varios dardos con sedantes.  Otra compañera indicó que siempre les pareció extraño que portara una funda tan grande cuando iba a adormecer a los pacientes, pero lejos estaban de imaginarse el contenido de la funda.La paciente denunció que tras escuchar dos soplidos de aire asomó la cabeza y vio al anestesista disparándole con una cerbatana de grandes dimensiones. “Le pregunté qué carajo estaba haciendo y me respondió: ‘contándote un cuento para que te duermas'”.",actualidad,1
HayNoticia.es,https://haynoticia.es/ingresado-hombre-quemaduras-al-intentar-plancharse-vello-pubico5555/,2018-01-13,Ingresado un hombre con quemaduras al intentar plancharse el vello púbico,,"Un joven de 26 años, natural de Palencia, fue ingresado con quemaduras de segundo grado después de que intentara plancharse el vello público. El muchacho acudió por su propio pie al hospital Río Carrión, donde los facultativos le practicaron las curas pertinentes y le dieron el alta dos horas más tarde.La causa de las quemaduras fue fortuita. Según parece, el joven se provocó las heridas cuando se encontraba alisándose el vello del pubis. En un descuido, las placas de calor entraron en contacto con el pene del chico, lo que provocó el movimiento reflejo de soltar la plancha que, en su caída, causó varias quemaduras más en la pierna derecha, si bien es cierto que estas últimas no revistieron de apenas gravedad.El susto del muchacho fue mayúsculo, hasta el punto de que accedió al centro sanitario visiblemente nervioso voceando “me he asado la salchicha”. Por fortuna, tras la dificultad que revestían las curas a causa de la erección del paciente, éste pudo ser dado de alta. ",actualidad,1
HayNoticia.es,https://haynoticia.es/denunciada-una-pasteleria-vendio-roscones-reyes-condon-una-viagra-interior5555/,2018-01-12,Denunciada una pastelería que vendió roscones de reyes con un condón y una viagra en su interior,,"Una pastelería navarra ha sido denunciada ante la Organización de Consumidores por, presuntamente, comercializar roscones de reyes que en su interior contenían preservativos y pastillas de Viagra. La voz de alarma la dio una anciana que había adquirido para la ocasión uno de los susodichos roscones, aunque la denuncia la ha formulado otra mujer.Según explicaba Antonia, cuando su familia se disponía a disfrutar de este típico dulce navideño fue su marido el que encontró un preservativo. En un primer momento, creyeron que se trataba de un desagradable error, pero más tarde, el yerno de Antonia tropezó con lo que parecía ser una pastilla contra la disfunción eréctil. Tras los hallazgos, la mujer se dirigió a la pastelería a pedir explicaciones. Allí solo le dijeron que habían cambiado la estrategia comercial,  por lo que decidió dejar el asunto como estaba porque “el dulce estaba cojonudo”.Margarita, otra afectada, traspasó la frontera de pedir explicaciones y presentó una denuncia. Su marido ingirió por error el fármaco, por lo que pasó toda la velada con una erección considerable, aunque por fortuna, parece ser que pudo disfrutar igualmente de la famosa apertura de regalos de reyes.  ",actualidad,1
HayNoticia.es,https://haynoticia.es/facebook-creara-boton-agregar-enemigo-anadir-gente-odies7777/,2018-01-10,Facebook creará el botón de ‘agregar como enemigo’ para añadir a gente que odies,,"Facebook nunca deja de sorprendernos y como anunciara ya hace unos días en su cuenta personal Mark Zuckerberg, ‘agregar a una persona como enemigo’ es una necesidad desde hace muchos años y pronto una realidad en todos los países del mundo. En España, en concreto, el próximo 14 de febrero, día de los enamorados, para más inri todavía.Mark Zuckerberg está convencido de que este cambio será bien recibido por parte de los usuarios y nos explica la idea sin destriparnos todas sus funciones: “Siempre se ha dicho que el enemigo cuanto más cerca mejor y en Facebook queremos que también sea así. Todos nos hemos preguntado alguna vez como le irá la vida a esa persona que tanto odiamos pero no queremos agregar por rencor, miedo, pereza, asco… de esta forma podremos tenerles cerca pero siempre guardando las distancias. Tú pondrás los límites”.Como suele suceder siempre que Facebook realiza algún cambio, en un primer momento sólo unos pocos privilegiados podrán disfrutar de esta nueva modalidad. ¿Estás preparado para ser el nuevo conejillo de indias de la red social más grande del mundo? Ya lo creo que no.",actualidad,1
HayNoticia.es,https://haynoticia.es/2jirafa-del-zoo-le-quita-la-cartera-visitante-despistado-se-come-3000-euros/,2018-01-10,Jirafa del zoo le quita la cartera a visitante despistado y se come 3000 euros,,"Una jirafa del zoo de Madrid ha creado una polémica situación en la mañana de ayer con uno de los visitantes al centro. La jirafa, extrajo su cuello por encima de la barrera y se vio interesada en aquello que sobresalía del pantalón del visitante, un barcelonés que se encontraba más cerca de la cuenta del animal, y de espaldas porque estaba realizando un selfi.En un movimiento rápido y certero se hizo con la cartera y comenzó a masticarla. Cuando el turista se dio cuenta comenzó a lanzar gritos pidiendo ayuda desesperadamente. Los cuidadores del zoo acudieron a su llamada aunque no entendían bien el problema, porque no parecía tener daños personales y el hombre muy nervioso no hacía más que balbucear.Cuando se calmó les explico que la jirafa le había robado la cartera y se había comido su interior, en el que, según afirma él, se encontraban 3000 euros en billetes de 500. El zoo no quiso hacerse responsable debido a que posiblemente había rebasado la línea de seguridad, así que el visitante amenazó con emprender acciones legales.",actualidad,1
HayNoticia.es,https://haynoticia.es/le-estrella-a-su-cunado-una-botella-en-la-cabeza-para-demostrarle-que-en-las-peliculas-no-duele5555/,2018-01-08,Le estrella a su cuñado una botella en la cabeza para demostrarle que en las películas no duele,,"La pasada nochebuena, un hombre de Soria tuvo que ser atendido en urgencias del hospital provincial después de que, supuestamente, un familiar lo agrediera con una botella de vidrio. La víctima se trasladó por su propio pie al centro, donde le suturaron la herida con doce grapas.El muchacho, que se encontraba cenando en familia en el momento del incidente, no quiso presentar denuncia porque, según su versión, el daño no había sido intencionado. Al parecer, su cuñado había estado tratando de convencerle durante toda la velada, de que en las películas las agresiones con botellas de vidrio y objetos contundentes no duelen. Para comprobarlo, el familiar le había atizado con una botella de vino que, además, estaba llena.“Sí que duele, y mucho”, manifestó el hombre a la salida del hospital. “Supongo que me habrá pasado porque no soy buen actor, apenas sé mentir. Pero lo que más me ha dolido no ha sido el botellazo, sino que nadie de mi familia me haya acompañado. Han preferido seguir cenando, riendo a mi costa. Seguro que cuando regrese me tocará a mí limpiar la sangre”.",actualidad,1
HayNoticia.es,https://haynoticia.es/una-astronauta-vuelve-la-tierra-33-anos-despues-nave-desapareciera-espacio7777/,2018-01-08,Una astronauta vuelve a la tierra 33 años después de que su nave desapareciera en el espacio,,"El 7 de enero de 1985 la nave espacial ‘Nipón’ con la astronauta gallega María Vega a los mandos tomaba rumbo hacia la luna en una misión espacial llevada a cabo por la NASA 13 años después de que el Apolo 17, con el comandante Eugene Cernan, pisara la luna por última vez, un 14 de diciembre de 1972. Pero nuestra embajadora en la luna nunca volvió a casa.Las comunicaciones con la astronauta gallega se perdieron en 1989 tras unas complicaciones en su aeronave y la NASA la dio por muerta. Su familia y más allegados han estado luchando todos estos años por hacerle un entierro digno, una despedida a la altura de su coraje y valentía, pero la ley en España no permite enterrar a alguien si no aparece el cuerpo.Hoy todos los medios internacionales se han hecho eco de la noticia de la vuelta de la española que lo primero que ha dicho al llegar quedará marcado para la historia, teniendo en cuenta que la suya terminó en 1985: “Estoy flipando en colores, ha sido el voltio más largo de mi vida, pero tranqui coleguis, me siento guay del paraguay.”",actualidad,1
HayNoticia.es,https://haynoticia.es/renfe-pedira-a-la-salida-que-devuelvas-los-auriculares-para-reutilizarlos7777/,2018-01-07,Renfe pedirá a la salida que devuelvas los auriculares para reutilizarlos,,"El Dircom de Renfe ha anunciado a través de un comunicado oficial en la página web nuevas medidas para reducir gastos este año 2018. Entre las soluciones cabe destacar una que no ha dejado indiferente a nadie y está generando polémica entre los consumidores: Los auriculares de plástico que toda la vida fueron gratis seguirán siéndolo, pero ya no podrás llevártelos a tu casa. Como lo oyes.Con esta medida que tanto nos recuerda a la de la aerolínea estadounidense American Airlines y su famosa aceituna, la Red Nacional de los Ferrocarriles Españoles espera ahorrar sólo el primer año casi medio millón de euros, una cifra muy golosa y necesaria debido a la competencia desleal de otras empresas emergentes que están rompiendo el mercado con sus precios de risa que perjudican directamente al tren de alta velocidad.Renfe ha querido aclarar que además del económico, existen otros motivos que les han empujado a llevar a cabo esta iniciativa: “Se trata de un gasto innecesario, con sustituir las almohadillas de los cascos vale, y eso es lo que haremos por la gente escrupulosa. No podemos consentir que se usen nuestros auriculares en autobuses de Alsa o coches de Blablacar compartidos. Si quieren que compartan también los cascos de sus acompañantes de viaje”.",actualidad,1
HayNoticia.es,https://haynoticia.es/se-fractura-estomago-tras-7-dias-comiendo-sin-parar-navidades/,2018-01-06,Se fractura el estómago tras 7 días comiendo sin parar en navidades,,"Un joven de Bilbao ha sido atendido en un hospital de la capital tras haber escuchado un crujido extraño en su estómago, y que le había hecho acudir a urgencias asustado. Una vez le hicieron las pruebas pertinentes le confirmaron que su estómago se había fracturado, literalmente, al no haber podido soportar la avalancha de comida de los últimos días festivos.El joven no pudo negar la situación y confesó que había enganchado nochebuena, navidad, comida de empresa, una despedida de soltero, un cumpleaños, fin de año, una despedida de casado y reyes, más algún evento más que no podía recordar por el deplorable estado en el que se encontraba entre una fiesta y otra.El enfermo se encontraba asombrado por la situación. “No sabía que eso se podía romper, la verdad. Pensaba que si nos llenábamos. con vomitar era suficiente. El crujido fue importante y me he llevado un gran susto. Ahora voy a ponerme a dieta, eso sí, después de la fiesta que tengo mañana en casa de unos amigos a la que no puedo faltar”  ",actualidad,1
HayNoticia.es,https://haynoticia.es/las-botellas-de-vidrio-deberan-advertir-q-no-deben-usarse-como-consolador/,2018-01-05,Las botellas de vidrio deberán advertir que no deben usarse como consolador,,"Una nueva normativa europea obligará a advertir en todos los envases de vidrio que su uso debe ser únicamente para contener líquidos, y no para la realización de juegos sexuales. Esta medida se ha tomado después de las altas estadísticas de accidentes caseros con botellas incrustadas en zonas vaginales y anales.“Unas veces porque crea una cámara de aire y efecto chupón y otras porque se mete demasiado y queda atascada, el caso es que son muchas las personas que llegan a urgencias con problemas de este tipo, y realmente es difícil de comprender, habiendo hoy en día una oferta de consoladores magnífica, de todos los tamaños y colores” nos dice un enfermero de urgencias de un hospital de Madrid.Las botellas llevarán grabado en el mismo vidrio el lema “no usar como consolador” junto con otra información sobre la fabricación.",actualidad,1
HayNoticia.es,https://haynoticia.es/la-companias-seguros-dejaran-cambiar-la-rueda-pinchazo-sin-coste/,2018-01-04,La compañías de seguros dejarán de cambiar la rueda sin coste,,"Se acabó la tranquilidad de salir con el coche sin gato, sin herramientas e incluso sin rueda de repuesto. “No pasa nada, si pincho y me deja tirado el coche, llamo a la compañía y me cambian la rueda sin problema”, es lo que mucha gente piensa y parece ser que es más de la cuenta. Los números ya no salen, decenas de miles de llamadas con pinchazos han hecho no rentable esta clausula de los contratos.A partir de una fecha aún no establecida, si llamas a tu compañía y dices que has pinchado te dirán que no está incluido en el contrato y que tendrás que solucionarlo por tu cuenta o bien te informarán del coste del servicio. Será el terror de todos aquellos y aquellas que no cogen una llave inglesa por temor a mancharse, o de los que no tienen la mínima fuerza para mover ese tornillo siempre más fuerte de la cuenta.Pero no todo está perdido, la OCU ya ha lanzado una queja y promete dar guerra, esperemos por el bien de todos que consiga algún resultado.",actualidad,1
HayNoticia.es,https://haynoticia.es/las-chicas-se-depilan-la-zona-genital-pierden-sensibilidad/,2017-12-30,Las chicas que se depilan la zona genital podrían perder sensibilidad al placer,,"Hay una corriente que invade a nuestra juventud en los últimos años por la cual todas las chicas jóvenes quieren depilarse definitivamente con láser la zona genital. Se lo piden sus novios, o simplemente creen que es lo más adecuado para tener éxito sexual entre los chicos.Según los últimos estudios médicos esta actitud no es del todo saludable para las chicas, ya que según se desprende de estos, se ha detectado en un 70% de los casos una pérdida de sensibilidad sexual y del placer entre las jóvenes que se han utilizado para el estudio. “No es que no vayan a sentir nada, pero hemos descubierto una función del vello púbico que desconocíamos porque siempre estaba ahí y no se le echaba en falta, y es que con el rozamiento digamos coloquialmente que da ‘mas gustito’ en el momento del ‘vamos allá'” nos comenta uno de los investigadores, que prefirió utilizar términos suaves en su explicación.Se recomienda por tanto, si se quiere disfrutar al 100%, no depilarse la zona genital, o en caso de necesidad, dejar algunos pelitos sueltos para no perderse lo más divertido. ",actualidad,1
HayNoticia.es,https://haynoticia.es/alergico-a-las-palomitas-denuncia-que-no-puede-ir-al-cine/,2017-12-30,Alergico a las palomitas denuncia que no puede ir al cine,,"Antonio Gómez es un malagueño amante del cine de 35 años que denuncia públicamente no poder ir al cine desde hace más de 5 años, cuando le fue diagnosticada una alergia a las palomitas de maíz. “No hace falta que las coma para que me afecten, si hay palomitas en un sitio cerrado se me ponen los ojos como dos huevos duros y me cuesta respirar. Me tengo que salir inmediatamente y claro, ¿qué cine de España hay donde no se coman palomitas?”.“También me dicen que vaya a horas en las que las salas están vacías, pero lo he intentado y siempre aparece gente en el último momento con sus envases familiares, es que lo huelo y ya me pica el cuerpo, no hay manera. Otra cosa que me dicen es que me quede en casa viendo la tele, la gente es así de insolidaria.”Las salas de cine tampoco andan muy afortunadas, “me piden que me ponga un traje especial, como de astronauta, y yo digo, ¡que se lo pongan ellos joder, el cine es para ver películas, no para comer!”. Antonio pide al gobierno salas de cine “palomitas free” para él y para otros casos como el suyo.  ",actualidad,1
HayNoticia.es,https://haynoticia.es/ikea-cobrara-por-sentarse-en-los-sillones-y-probar-las-camas/,2017-12-28,Ikea cobrará por sentarse en los sillones y probar las camas,,"La multinacional IKEA ha anunciado esta mañana una nueva medida que pretende llevar a cabo en 2018. Cansados de que el público que visita las instalaciones lo haga sin ánimo de comprar nada, pero en cambio, se sienten y prueben todas las sillas, sillones y camas, cobrará a todos aquellos que después de haber probado algún mueble pretendan salir sin compra.Unas cámaras vigilarán al público en todo momento e identificarán en la salida a todos aquellos que hayan hecho uso del mobiliario, imprimiendo un ticket que tendrán que abonar para poder abandonar las instalaciones. La medida ha creado mucha controversia y rechazo entre las asociaciones de consumidores. “Es inadmisible, entendemos que pudieran cobrar por usar los baños, pero esto es demasiado, la verdad. Denunciaremos y paralizaremos esta medida.”Por su parte IKEA en comunicado oficial advierte que “las instalaciones son nuestras y nadie puede decirnos como actuar en ellas. Más de uno tendría que ver el estado en que terminan algunas camas de nuestras tiendas, donde se tumban, duermen, y algunos hacen algo más que dormir.”",actualidad,1
HayNoticia.es,https://haynoticia.es/2roba-un-banco-y-se-queda-esperando-a-la-policia-para-vivir-una-persecucion-de-pelicula/,2017-12-26,Roban un banco y se quedan esperando a la policía “para vivir una persecución de película”,,"Un extraño suceso ha ocurrido esta mañana en la localidad de Móstoles. Un atracador pistola en mano ha entrado en una sucursal de BBVA y al grito de “esto es un atraco” se ha llevado todo el dinero que ha podido de la caja principal. Hasta ahí todo normal, o todo lo normal que puede ser un atraco a un banco.Sin embargo, lo más curioso y extraño ha ocurrido después. El atracador y su acompañante, lejos de salir a toda prisa en su coche, se han quedado estacionados unos minutos hasta ver que la policía, avisada por el personal del banco, llegaba al lugar del delito. Ha sido en ese momento, y no antes, cuando han arrancado su coche y se han dado a la fuga.Tras 15 minutos de persecución, finalmente los ladrones fueron interceptados y detenidos. Se ha sabido en primera declaración a la policía, que los ladrones han reconocido haber esperado deliberadamente la llegada de los agentes. “La intención en principio era robar, pero después nos hacía ilusión vivir una persecución de esas de película. Claro que, pensábamos que podríamos escapar, hemos subestimado a la policía y estamos muy arrepentidos.”",actualidad,1
HayNoticia.es,https://haynoticia.es/clausuran-bar-al-descubrir-chupito-al-invitaban-realidad-limpiacristales5555/,2017-12-23,Clausuran un bar al descubrir que el chupito al que invitaban era en realidad limpiacristales,,"La Consejería de Sanidad de Madrid ha resuelto un expediente con la clausura de un bar de la ciudad por un delito contra la salud pública. El expediente se inició por la denuncia de un cliente al que al terminar la comida, le fue ofrecido un chupito de lo que el propietario del establecimiento denominó como “licor glass”.Lo que el cliente desconocía era que el líquido que consumió se trataba en realidad de limpiacristales, concretamente de la marca Cristasol. A los pocos minutos de aceptar el detalle del refrigerio, el consumidor se sintió indispuesto y se dirigió a un centro clínico. Allí le realizaron un lavado de estómago y descubrieron la naturaleza del “licor glass”. El paciente informó a la policía que se personó en el local y se incautó de dos garrafas de limpiacristales que, al parecer, el dueño del bar llevaba varias semanas ofreciendo a sus clientes.El propietario fue detenido por un delito contra la salud pública y en su declaración alegó que si llamaba glass a aquella bebida era por algo. “Yo los aviso pero no tengo la culpa de que seamos un país de borregos que no sepa idiomas. Seguro que cuando oiga ‘glass’ no se le olvidará el significado”.",actualidad,1
HayNoticia.es,https://haynoticia.es/vegano-gana-concurso-comer-chuletones-descalificado7777/,2017-12-22,Vegano gana concurso de comer chuletones y es descalificado,,"El popular concurso de comer chuletones que tiene lugar todos los días 23 de diciembre en en Restaurante ‘El Buey’ de San Sebastián, justo después de la fiesta de Santo Tomas, celebraba este año su décimo aniversario no exento de polémica.Uno de sus participantes, el ganador del concurso en concreto, fue descalificado en el acto tras recibir el primer premio. El concursante, que se comió 3 chuletones de buey de kilo en tan solo media hora, dejó boquiabiertos a publico y jurado por su rapidez y destreza a la hora de engullir, pero escondía un secreto todavía más grande que el propio chuletón.Juan José Urrutia, vecino de Hondarribia, conocido activista y vegano de profesión, se coló en la fiesta del chuletón y se la coló a todos los asistentes: “No he querido ofender a nadie, todo esto es parte de un experimento. Pronto tendréis noticias.” Por su parte, la organización del evento estudia tomar medidas judiciales contra el ganador de premio por incumplimiento de contrato.",actualidad,1
HayNoticia.es,https://haynoticia.es/decenas-alumnos-llaman-prostituta-al-anunciarse-esta-profesional-la-lengua-frances5555/,2017-12-22,Decenas de alumnos llaman a una prostituta al anunciarse ésta como profesional de la lengua y el francés,,"Un anuncio en una marquesina de autobús provocó una confusión por la que decenas de alumnos de la localidad ciudadrealeña de Almagro, telefonearon por error a una prostituta del municipio. Al parecer, en el anuncio la mujer ofrecía sus servicios como “profesional de la lengua y el francés”.Gonzalo M.M. fue uno de los primeros estudiantes en ponerse en contacto con la mujer. El joven explicaba que confundió el anuncio con el de una profesora de clases particulares de lengua castellana e idioma francés. “No sospeché nada hasta que me informó de los precios por hora. Me dijo que ninguna sabía de lengua como ella, y que el importe era de sesenta euros cada hora. Sí que es buena la tía, pensé”. Además de Gonzalo, se contabilizan hasta veinte alumnos más que telefonearon a la mujer, incluso uno de ellos se citó con ella. El joven en cuestión no ha querido hacer declaraciones por el momento.La mujer explicó que en grupo el precio era más elevado, pero que todo era cuestión de hablarlo. Ratificó las numerosas llamadas recibidas, que atribuyó a las pagas extras de navidad, y volvió a manifestar que en efecto, es una profesional de la lengua y del francés, sobre todo en su modalidad oral.",actualidad,1
HayNoticia.es,https://haynoticia.es/denunciado-un-hostelero-por-ofrecer-sobres-de-azucar-con-mensajes-amenazantes5555/,2017-12-22,Denunciado un hostelero por ofrecer sobres de azúcar con mensajes amenazantes,,"El cliente de un bar de Marbella ha denunciado al propietario del establecimiento por un delito de amenazas. Según la denuncia del cliente, el dueño y a la vez gerente del local, le obsequió con un sobre de azúcar para el café que contenía escrito un mensaje con claro tono amenazador. Decía así: “Cúbrete las espaldas, hijo de puta”.Nada más recibir el sobre, el consumidor le recriminó al camarero que se trataba de una broma de muy mal gusto, por lo que solicitó hablar con su jefe que se encontraba en el interior de la barra, preparando las bebidas. El hombre salió a atender al cliente ofendido, pero lejos de ofrecerle una disculpa le dijo que la amenaza se la había lanzado él personalmente, y no era una broma, sino cosa seria. La tensión subió varios puntos cuando el propietario sacó varios sobres de azúcar más y los lanzó con violencia sobre la mesa. Contenían todos ellos mensajes de índole similar: “Plata o plomo”, “te voy a meter dos tiros, gonorrea”, “chingado estás muerto”, “malparido te rompo ambas piernas”.El cliente acudió de inmediato a una comisaría próxima a presentar una denuncia. El hostelero, por su parte, solo quiso alegar que su negocio es suyo y allí hace lo que le parece. ",actualidad,1
HayNoticia.es,https://haynoticia.es/dgt-informa-2019-sera-obligatorio-ciclistas-seguro-placa-matricula9999/,2017-12-21,DGT informa que en 2019 será obligatorio para ciclistas un Seguro y matrícula,,"Gran polémica ha suscitado entre los amantes del ciclismo la reciente noticia en torno a ciertas obligaciones que los ciclistas tendrán que asumir a partir del año 2019.Como novedad, en la modificación de la Ley de Tráfico, el Reglamento General de Bicicleta ha sufrido modificaciones de gran relevancia, entre ellas, la obligatoriedad sin distinción de edad, de llevar un casco de motocicleta, tanto en vía urbana como en carretera, además de contratar un Seguro de responsabilidad civil que cubra cualquier accidente que pudiera ocasionarse cuando rebasen los semáforos en rojo.Así mismo, en el reciente comunicado, se ha incluido también para los usuarios de la bicicleta, la obligación de llevar placa de matrícula grande como las de coche, evitando así, que cualquier infracción al Reglamento, quede impune. Ante el malestar generado entre los pedaleantes, varias asociaciones de ciclistas, están recogiendo firmas para que dicha Normativa no entre en vigor, manifestando además, que estas placas de matrícula harán mucha resistencia al viento e irán frenados.",actualidad,1
HayNoticia.es,https://haynoticia.es/una-empresa-toledana-elaborara-pelucas-bello-pubico5555/,2017-12-20,Una empresa toledana elaborará pelucas de bello púbico,,"Una empresa de Toledo comercializará a partir de enero pelucas elaboradas exclusivamente con bello público. La compañía ya ha diseñado el prototipo y ahora trabaja en pulir los detalles para poder dar el salto al mercado en cuestión de días.Ladilla S.L., dedicada a la fabricación de prótesis capilares para mujeres y hombres, está presente en el mercado desde 1992. El material con el que comenzó a fabricar pelucas y bisoñés fue el pelo sintético. Más tarde cambió a cabello natural, y ahora, ha innovado introduciendo bello púbico 100% natural y recién cortado.La directora de marketing, Marina Rico, explicaba entusiasmada la idea: “Pensamos que el bello púbico es perfecto para elaborar prótesis de pelo rizado, tanto para caballeros como para damas. Tiene un color y una profundidad imposibles de conseguir con bello capilar. Además es natural, recién cortado y apenas manipulado, garantizando así su óptima calidad”. Pero la renovación de la firma no termina aquí: en 2018 la empresa tiene pensado desarrollar pelucas con bello facial, bello de pecho de camionero y bello anal, todo dentro de su línea “prótesis nature”.",actualidad,1
HayNoticia.es,https://haynoticia.es/detenido-un-hombre-por-usar-un-tunel-de-lavado-para-duchar-a-sus-hijos5555/,2017-12-20,Detenido un hombre por usar un túnel de lavado para duchar a sus hijos,,"El propietario de un lavadero de coches de Gijón ha denunciado a un hombre por hacer un uso indebido de las instalaciones. Al parecer, el denunciado aprovechó el túnel de lavado para introducir a cinco de sus hijos con la finalidad de ducharlos. En la denuncia, se explica que lo hizo colocándolos en la parte trasera de su camioneta y accediendo al interior del túnel, previa activación del mismo.José María L.J., dueño del lavadero, visualizó la escena y acudió a la carrera a comunicarle al muchacho que cesara en lo que estaba haciendo, advirtiéndole de que en caso contrario, se dispondría a llamar a la policía. El infractor no solo hizo caso omiso, sino que activó la opción de enjabonado, aclarado y abrillantado. Por ello, José María requirió la presencia de la policía que se personó de inmediato.Lejos de poner fin a su actuación, ante los agentes, el hombre activó el programa de secado, dejando a sus hijos más limpios que una patena. A raíz del incidente, el hombre fue detenido. En comisaría se excusó diciendo que solo intentaba respetar el medio ambiente y hacer de éste, un mundo mejor.",actualidad,1
HayNoticia.es,https://haynoticia.es/la-liga-probara-ojo-halcon-primera-vez-clasico7777/,2017-12-19,La Liga probará el `ojo de halcón´ por primera vez en el Clásico,,"El gol de Messi en Mestalla o el todavía más reciente de Suárez este fin de semana frente al Deportivo de La Coruña que nadie vio, pese a que el balón rebasó claramente la línea de gol, han reabierto el debate sobre el uso de la tecnología en el fútbol español.Dos meses después de anunciarse la implantación del VAR a partir de la próxima temporada, las últimas acciones en liga han abierto también el debate sobre el ‘ojo de halcón’, la tecnología de la línea de gol que ya existe en todas las grandes ligas de Europa excepto en la española y que está causando estragos en las últimas jornadas.La presión social, sumada a la quejas de los grandes clubes a la víspera del clásico, han puesto en jaque a la Federación Española de Fútbol, que tras una larga reunión esta mañana en las Rozas de Madrid ha decidido implantar de forma exclusiva el ‘ojo de halcón’ sólo para el partido de este sábado a las 13:00 horas que enfrentará al Real Madrid y Fútbol Club Barcelona en el Santiago Bernabéu, por la repercusión que pudiera tener otro fallo más en el resto del mundo.",actualidad,1
HayNoticia.es,https://haynoticia.es/los-vasos-agua-dejaran-gratis-bares-restaurantes-partir-20187777/,2017-12-19,Los vasos de agua dejarán de ser gratis en bares y restaurantes a partir de 2018,,"Según esta nueva normativa que ha pillado por sorpresa a media España, todos los bares y restaurantes del país empezarán a cobrar por los vasos de agua que hasta el momento se servían totalmente gratis a los clientes que así lo solicitaban. De esta forma se busca fomentar el consumo de grandes marcas de agua que han visto como en los últimos años se ha disminuido su gasto de forma considerable por culpa de esta práctica tan ruin y primitiva. La Federación Española de Hostelería pone punto y final así a este polémico tema que llevaba años trastocando sus beneficios. Tras una larga reunión que tuvo lugar ayer en el restaurante Goya de Hotel Ritz de Madrid finamente se llegó a un consenso aprobando esta nueva ley que entrará en vigor el 1 de enero de 2018.El Presidente de la Federación Española de Hostelería ha sido contundente en sus declaraciones y no se ha mordido la lengua: “Los precios del vaso de agua oscilarán entre 0,50 céntimos y 1 euro, dependiendo de si llevan hielos o no. Han sido muchos años de pérdidas. Se acabó. Quien quiera agua que se rasque el bolsillo y sino que la beba del grifo, pero de su casa”.",actualidad,1
