Periódico,Hipervínculo,Fecha publicación,Titular,Subtítulo,Target,Cuerpo
El Mundo Today,https://www.elmundotoday.com/2013/07/google-lanza-una-rinonera-de-16-gb-de-capacidad/,2013-07-26,Google lanza una riñonera de 16 GB de capacidad,ESTÁ DISEÑADA PARA GUARDAR LAS NUEVAS GOOGLE GLASS EN SU INTERIOR,1,"Describiéndola como «el sistema de almacenamiento más avanzado del mundo», Google ha presentado esta mañana la “Fanny Google Bag” o lo que es lo mismo: la riñonera Google. 
El nuevo producto de la compañía, de tela y con cuatro bolsillos (uno central y tres laterales), tiene capacidad de 16 gigas, varias cremalleras y una correa de tela a la que es posible amarrar un «busca».
“Tiene la mayor capacidad de almacenamiento del mercado, muy por encima de Google Drive o de Gmail», ha detallado un portavoz de la compañía durante su presentación, en la que ha lucido la «Fanny Google Bag» en torno a la cintura en todo momento, extrayendo de ella diversos objetos para mostrar su «enorme capacidad».
«¿Y qué es lo que tengo aquí dentro? ¡Las Google Glass!», ha dicho el portavoz al sacar del bolsillo central del dispositivo las nuevas gafas de Google, mostrando la «altísima compatibilidad» de los dos nuevos productos de la marca.
«Cuando veas por la calle a una persona luciendo nuestras gafas y nuestra nueva riñonera, sabrás que estás ante alguien que se preocupa por estar a la última», ha concluido justo antes de retirarse del escenario ataviado con las gafas y la «Fanny Google Bag».
Sobre la riñonera Google ha habido cierta polémica tras difundirse una información que aseguraba que Google podía utilizar, modificar o reproducir “cualquier cosa almacenada en su nuevo dispositivo”. La compañía lo ha negado con rotundidad: “Google no reclama la propiedad o control del contenido que el usuario almacene en su riñonera, tal y como se indica en sus términos de uso, aunque aconsejamos para mayor seguridad llevarla amarrada siempre y no apoyarla sobre el respaldo de la silla si estás, por ejemplo, en la terraza de un bar”.
"
El Mundo Today,https://www.elmundotoday.com/2013/07/un-gato-asume-que-morira-de-hambre-al-ver-su-bol-de-comida-medio-vacio/,2013-07-25,Un gato asume que morirá de hambre al ver su bol de comida medio vacío,NaN,1,NaN
El Mundo Today,https://www.elmundotoday.com/2013/07/otro-dia-de-mierda-azota-espana/,2013-07-25,Otro día de mierda azota España,PODRÍA HABER MÁS DÍAS DE MIERDA QUE DÍAS DEL AÑO,1,"Un día de mierda de intensidad alta está recorriendo en estos momentos todo el territorio nacional y se cree que afectará a la población hasta bien entrada la noche. 
Protección Civil recomienda evitar el contacto con la prensa diaria y con cualquier otra fuente de hartazgo y abatimiento hasta que la situación mejore un poco.
Vaya puta mierda
«El día acaba de empezar y estamos alcanzando cotas de jodienda muy superiores a las habituales, por lo que se desconoce el estado en el que nos encontraremos al final de la jornada», admite un portavoz del Gobierno.
Desde hace como mínimo cinco años, la tasa de días de mierda por habitante ha aumentado un 70% en nuestro país y no se sabe cuánto tiempo durará esta racha. 
A falta de precauciones más efectivas, las autoridades piden a los ciudadanos que tengan paciencia y que procuren alejarse de los lunes por la mañana.
"
El Mundo Today,https://www.elmundotoday.com/2013/07/el-servicio-de-atencion-al-cliente-de-movistar-lo-lleva-una-sola-persona/,2013-07-24,El servicio de atención al cliente de Movistar lo lleva una sola persona,"""SIENDO UNA SOLA TÍA, SE LAS APAÑA BASTANTE BIEN"", ADMITEN AHORA LOS USUARIOS",1,"Un cliente de Lleida llamó ayer por la tarde a una operadora de Movistar y acabó descubriendo que el servicio de atención al usuario de esta compañía «lo lleva una sola tía».
La operadora confesó que está al cargo de todo el departamento cuando el cliente lamentó la deficiencia del servicio. «Tengo dos millones de llamadas en espera y hace siete horas que no voy al baño», admitió la mujer, que se derrumbó y echó a llorar mientras el cliente intentaba consolarla desde el otro lado del teléfono.
«Siento haberme quejado tanto», reconoce un cliente arrepentido
«Yo pensaba que este servicio era un desastre, pero ahora que sé que lo lleva una sola tía, la verdad es que lo hace de puta madre. Si nos lo hubieran dicho, habríamos sido más comprensivos con ella todo este tiempo», argumenta el usuario.
Sheila, de 31 años, entró a formar parte de la plantilla de Movistar hace dos años y enseguida se le comunicó un ascenso. «Me dijeron que el sueldo sería el mismo pero que me iban a asignar la máxima responsabilidad del área en la que trabajaba. Para mí fue un subidón, pero luego resultó que me estaban endosando un marrón de los grandes», explica mientras intenta tramitar 679 bajas y 397 incidencias.
La compañía argumenta que la decisión de «asignar la comunicación con el cliente a una sola voz» permite «una relación personal y familiar con nuestros abonados». Sheila, sin embargo, no oculta que está «hasta el chocho mismo de esta situación».
La operadora, que cree que ha hablado ya con toda España porque «voy por la calle y reconozco las voces de la gente», lamenta que, para denunciar su situación, tenga que llamarse a sí misma para formalizar una queja ante el departamento de Recursos Humanos. «Me tengo a mí misma en espera desde hace horas y estoy perdiendo la esperanza», dice.
"
El Mundo Today,https://www.elmundotoday.com/2013/07/la-corona-britanica-inicia-ya-las-preparaciones-para-la-boda-del-mes-que-viene-que-viene-del-bebe-real-con-otro-bebe-noble/,2013-07-24,Se inician ya los preparativos para la boda del hijo de los duques de Cambridge con otro bebé noble,"QUEDARÁ ENLAZADO CON LA DUQUESA DE NORTHUMBERLAND, NACIDA LA SEMANA PASADA",1,"Apenas unas horas después de anunciar el nacimiento del primogénito de los duques de Cambridge y futuro heredero de la corona británica, fuentes del Palacio de Buckingham han informado que ya se han iniciado los preparativos de la boda de la criatura, en la que quedará enlazada con otro bebé de la nobleza británica. El enlace afianzará aún más el poder de los miembros de la Casa Windsor como legítimos portadores de la corona.
La boda del hijo de Kate Middleton y el príncipe Guillermo, aún sin nombre, se celebrará el próximo 14 de agosto. La afortunada que se casará con el «royal baby» es también un importante miembro de la nobleza británica. Concretamente, se trata de la duquesa de Northumberland, una niña que nació la semana pasada y a la que han estado preparando durante toda su vida para el enlace.
Los británicos, que empalmarán las celebraciones del nacimiento del bebé con las de su boda, confían en que el enlace traiga prosperidad a su pueblo. Sin embargo, antes de que la boda tenga lugar, el bebé será abandonado durante unos días en el bosque, como manda la tradición de la corona británica.
Según la tradición, el bebé deberá sobrevivir unos días a solas en el bosque
«El bebé deberá sobrevivir esos días en el bosque a solas: cuantos más lobos mate durante ese tiempo, más próspero será su reinado. Tantas cabezas de lobo traiga bajo el brazo, tantos herederos dará al noble pueblo británico», ha comunicado un portavoz de la corona a los cientos de periodistas que se han acercado al palacio de Buckingham. En ese mismo momento, en una ceremonia privada, el príncipe Guillermo abandonaba a su primer hijo en el claro de un bosque de Yorkshire.
Si el «bebé real» regresa de su estancia en el bosque sin haber derribado a ninguna fiera, su propio padre tendrá que cortarle la cabeza y arrojarla a los cerdos «y el pueblo británico deberá renegar de ese bebé como si nunca hubiera venido al mundo».
"
El Mundo Today,https://www.elmundotoday.com/2013/07/muere-el-perro-de-cuidado-con-el-perro/,2013-07-23,Muere el perro de «Cuidado con el perro»,"EL BEBÉ DE ""BEBÉ A BORDO"" YA TIENE CARNÉ PROPIO",1,"«Estamos desprotegidos». Ese es el lamento compartido por cientos de propietarios de inmuebles que, hasta ahora, ahuyentaban a los intrusos con un cartel de «Cuidado con el perro». 
Fallecido en la madrugada de ayer en acto de servicio, la ausencia del perro al que apelaban todos estos carteles obligará a buscar otro tipo de amenazas.
«Para salir del paso, he colgado un cartel de ‘Cuidado con mi mala hostia’, pero no es lo mismo. Ese perro había adquirido dimensiones legendarias, imponía un respeto que difícilmente se podrá igualar», explica Juanjo D., inquilino de un chalé en Las Rozas (Madrid) que admite que, hasta el último día, evitó mirar su propio cartel «porque hasta a mí me daba miedo el perro ese, y eso que no lo vi nunca».
Incluso el Banco de España, que protegía sus cámaras acorazadas con varios carteles de este tipo, ha tenido que reforzar sus sistemas de seguridad con carteles adicionales que rezan «No forzar: aquí no hay nada de valor» o «Vigilante gitano».
El bebé de «Bebé a bordo» ya conduce su propio coche
La muerte del perro de «Cuidado con el perro» ha abierto un debate en la sociedad sobre la necesidad de renovar carteles y advertencias tradicionales. El bebé de «Bebé a bordo» ya conduce su propio coche y, por tanto, ha dejado de transmitir la fragilidad que llevaba a los conductores a extremar precauciones.
«El tío aún vive del cuento ese. Me dio por detrás el otro día y, al hacer el parte, soltó lo de que era el bebé de ‘Bebé a bordo’, como diciendo que la culpa era mía por poner su vida en peligro. Menudo cuento tiene el bebé ese», explica un conductor de Málaga.
El Ayuntamiento de Barcelona ya está adaptando su cartelería a los tiempos actuales, empezando por los carteles de «Dejen salir antes de entrar». Considerando que ha perdido todo su sentido, ese cartel se ha sustituido por el de «Maricón el último».
"
El Mundo Today,https://www.elmundotoday.com/2013/08/descubren-un-taller-ilegal-donde-200-ninos-dibujaban-vinetas-de-forges/,2013-08-30,Descubren un taller ilegal donde 200 niños dibujaban viñetas de Forges,SE LES PAGABA CON PRESTIGIO Y EJEMPLARES GRATIS DEL DIARIO EL PAÍS,1,"Agentes de la Policía Nacional han procedido esta mañana a la intervención de una nave cercana al Polígono Industrial de Ciudad Lineal, en Madrid, donde más de doscientos niños dibujaban viñetas del humorista gráfico Antonio Fraguas «Forges».
Las investigaciones han revelado que el local se abrió en 1997 supuestamente para impartir talleres de dibujo, humor gráfico e historietas, pero todo indica que la situación derivó gradualmente hacia un contexto de explotación infantil. 
Las viñetas de los niños «daban el pego»
«El señor Forges siempre venía sudando y estresado y nos pedía más viñetas y gritaba siempre ‘Más rápido, más rápido'», confiesa uno de los menores, encargado de dibujar chistes sobre Mariano Rajoy. 
Algunos trabajadores del diario El País confirman que el humorista pasó una temporada «muy mala y de mucho estrés» por la presión que implicaba tener que elaborar a diario un chiste editorial para un periódico de tirada nacional. 
Se sospecha que Forges acabó tirando la toalla y montó una red de apoyo en la que actuaba «como un capo de la droga, controlando desde arriba toda la mercancía, que eran los chistes».
«El estilo original del humorista permite que un niño más o menos habilidoso pueda copiarle y que la cosa dé bastante el pego», admite El Roto, otro célebre colaborador de El País que, cuando sufre bloqueos, entrega viñetas en negro «que siempre sirven de metáfora para algo».
Las autoridades han podido saber también que las criaturas recibían, como única remuneración, ejemplares gratuitos de El País. «Forges siempre nos pedía ejemplares para sus niños. Pero coño, sus cuatro hijos ya son mayorcitos para pagar un puto euro si quieren leer la prensa», argumenta un empleado del diario.
También se prometía a los explotados que su trabajo les abriría las puertas del periodismo. De hecho, muchos acababan realizando el master de El País, donde se les seguía entrenando para entornos de trabajo parecidos.
"
El Mundo Today,https://www.elmundotoday.com/2013/08/carme-chacon-y-alfredo-perez-rubalcaba-se-intercambian-los-telefonos-para-no-perder-el-contacto/,2013-08-29,Carme Chacón y Alfredo Pérez Rubalcaba se intercambian los teléfonos «para no perder el contacto»,NaN,1,NaN
El Mundo Today,https://www.elmundotoday.com/2013/08/el-sorteo-de-la-liga-de-campeones-enfrenta-al-reino-unido-con-siria/,2013-08-29,El sorteo de la Liga de Campeones enfrenta al Reino Unido con Siria,LA ONU PIDE QUE LA RIVALIDAD SE QUEDE EN EL CAMPO,1,"
"
El Mundo Today,https://www.elmundotoday.com/2013/08/el-encarcelamiento-de-luis-barcenas-lleva-suiza-a-la-quiebra/,2013-08-29,El encarcelamiento de Luis Bárcenas lleva Suiza a la quiebra,LA BANCA HELVÉTICA SE HA QUEDADO SIN LIQUIDEZ,1,"Desde que el juez Pablo Ruz ordenó el pasado mes de julio el embargo de las cuentas y bienes del extesorero del Partido Popular, Luis Bárcenas, la economía de la Confederación Suiza ha experimentado una desaceleración inaudita en la historia de este país, que por primera vez ha tenido que solicitar ayuda al Fondo Europeo de Estabilidad Financiera (FEEF).
Los fondos del extesorero sustentaban el sector bancario
«El bloqueo de las cuentas del señor Bárcenas ha dejado el sector bancario suizo prácticamente seco, es decir, con serios problemas de liquidez», ha admitido esta mañana Ueli Maurer, presidente de la Confederación Helvética. 
De hecho, algunos clientes del banco Lombard Odier, del que Bárcenas era cliente preferente, no han podido retirar efectivo de sus respectivas cuentas esta mañana, poniendo a la ciudadanía en estado de alerta.
«No es solo Bárcenas. Son otros muchos españoles los que han decidido retirar sus fondos de aquí para no tener problemas con la justicia», añade Maurer.
Las alarmas no han hecho más que castigar la cotización en Bolsa de las empresas suizas, produciéndose un efecto dominó de efectos impredecibles. La tasa de desempleo del país ha aumentado del 2’9% al 13,7% y el comercio exterior, principal contribuyente del PIB suizo, se ha desplomado un 69%.
La ciudadanía suiza, poco acostumbrada a las protestas públicas, ha atrasado sus relojes dos minutos como señal de descontento.
"
El Mundo Today,https://www.elmundotoday.com/2013/08/mujer-acusa-a-su-marido-de-llevar-20-anos-utilizandola-para-compartir-una-vida-juntos/,2013-08-29,Una mujer acusa a su marido de llevar 20 años utilizándola para compartir una vida juntos,SE SIENTE TRATADA COMO UN KLEENEX DE LOS DE USAR Y GUARDARSE PARA SIEMPRE,1,"Acusando a su marido de haber empleado su relación como mera excusa para compartir con ella un matrimonio duradero, estable y asentado en los firmes cimientos del amor más desinteresado, Ángela Fernández, de 45 años, informó ayer a la prensa que se siente utilizada por su pareja, con quien lleva casada desde 1990.
«Juanjo y yo llevamos juntos 23 años y ahora me he dado cuenta de que todo este tiempo no ha sido más que una excusa para compartir los mejores años de su vida conmigo y beneficiarse de cientos y cientos de momentos extraordinarios, infinitas confidencias de almohada y una excelente comunicación entre ambos», explicó a los periodistas con lágrimas en los ojos, detallando cómo su pareja se aprovechó de ella durante dos décadas para construir un proyecto de vida en común.
«Para él, nuestro matrimonio no ha sido más que un medio para llegar a un fin, el fin de sentirse cercano a mí», concluyó Ángela. «En todo este tiempo, lo único que ha hecho él ha sido pensar en nosotros, nosotros y nosotros».
Al ser preguntado, el marido de Ángela ha explicado que su mujer también ha estado utilizándole «como un pelele que solo usas para hacerle feliz y mimarlo».
"
El Mundo Today,https://www.elmundotoday.com/2013/08/obama-entregara-50-misiles-tomahawk-al-regimen-sirio-para-que-no-tenga-que-volver-a-usar-armas-quimicas/,2013-08-28,Obama entregará 50 misiles «Tomahawk» al régimen sirio para que no tenga que volver a usar armas químicas,"CUATRO DESTRUCTORES AMERICANOS ""HARÁN LLEGAR"" LOS PROYECTILES AL PRESIDENTE EL ASAD",1,"Tras intensas deliberaciones, el presidente de Estados Unidos, Barack Obama, ha confirmado que no tolerará que el régimen de Bachar el Asad vuelva a emplear armas químicas en Siria.
Para que esto no vuelva a ocurrir, Obama tiene la intención de «hacer llegar» a Siria varias decenas de misiles Tomahawk, un proyectil de gran precisión y de vuelo bajo que puede ser lanzado desde distancias de hasta 1.000 millas (1.600 kilómetros).
«Les lanzaremos estos misiles para que dispongan de ellos la próxima vez que tengan necesidad de atacar a alguien. Pero nada de armas químicas», ha sentenciado el mandatario.
Con esta aclaración, se despejan los rumores que apuntaban a la posibilidad de que las fuerzas norteamericanas quisieran derrocar el régimen del presidente El Asad. 
«No, no y no. Insisto: no queremos derrocar a nadie, solo les haremos entrega, a través de los destructores Arleigh-Burke que tenemos desplegados en la zona, de unos misiles que no son químicos. Lo demás, bien. Solo le podría reprochar al régimen sirio que no pidiera armas normales cuando las necesitó y tirara directamente de las que están prohibidas», ha reiterado Barack Obama.
"
El Mundo Today,https://www.elmundotoday.com/2013/08/un-secuestrador-lamenta-haberse-quedado-sin-vacaciones-para-cuidar-de-sus-estupidas-victimas/,2013-08-28,Un secuestrador lamenta haberse quedado sin vacaciones para cuidar de sus estúpidas víctimas,"""MI TRABAJO ES MUY ESCLAVO"", SENTENCIA",1,"Alfonso G., profesional de la extorsión y el secuestro con más de 15 años de experiencia en prácticas delictivas, no es capaz de recordar cuál fue la última vez que pudo disfrutar de unas merecidas vacaciones. 
«Estás todo el día en tensión. Siempre pendiente de que los vecinos no te descubran, de que los retenidos no intenten escapar, de que no enfermen y se mantengan con vida», explica Alfonso. «Es como ser madre de cuatro hijos sin un marido que te ayude», añade.
No tengo tiempo para tener hijos, solo puedo robar los de los demás
Este año, el secuestrador tampoco ha podido permitirse el lujo de dejar a sus víctimas solas en la húmeda y oscura habitación donde están confinadas para dedicarse tiempo a sí mismo. «Las tengo que sacar para que vayan al baño, tengo que vigilar que no me armen un pollo, porque siempre están esperando que me despiste… y nadie me ayuda», insiste.
El criminal se ríe cuando oye hablar de la conciliación entre la vida laboral y la vida familiar. «Esta sociedad policial en la que vivimos te obliga a decidir entre formar una familia o vivir de esto», argumenta. 
Alfonso lamenta también que en España sea tan difícil practicar el secuestro exprés. «Es la fórmula ideal, pero con lo que tardan los bancos en conceder créditos, las familias de las víctimas tardan meses en conseguir el dinero del rescate. En este país es imposible trabajar así, estamos muy atrasados», sentencia.
El secuestrador ha llegado a plantearse la opción de matar a sus cautivos para poder hacer un paréntesis y reponer fuerzas, pero enseguida la ha descartado. «No vas a quemar una cosecha que te ha llevado meses y meses de trabajo diario. Hay que seguir adelante. Aguantar, dar lo mejor de ti y esperar a que la situación mejore», dice.
De momento, este delincuente de formación autodidacta considera que él es la principal víctima de sus propios secuestros. «Es un trabajo muy esclavo, mal visto y que te destroza los nervios», concluye. «Te aseguro que les odio más a ellos de lo que ellos me odian a mí», añade mientras empuja con el pie a una criatura maloliente envuelta en trapos.
"
El Mundo Today,https://www.elmundotoday.com/2013/08/los-padres-de-un-nino-con-un-tambor-recurren-al-tribunal-de-la-haya/,2013-08-28,Los padres de un niño con un tambor recurren al Tribunal de La Haya,HAN AGOTADO EL RESTO DE VÍAS JUDICIALES PARA HACERLO CALLAR,1,"Álex Pajín, un niño de cinco años con un tambor de juguete, ha llegado hoy miércoles a Holanda en vistas a ser juzgado en los próximos días por el Tribunal Penal Internacional, última instancia judicial a la que han podido acudir sus padres, Ángeles y José, después de que la criatura se haya pasado los ocho últimos meses aporreando el tambor durante la hora de la siesta.
«El día que su abuelo le regaló el tambor, lo recuerdo perfectamente, como si fuera ayer, estuvo tres horas dando golpes y tocándolo. Y le dije que parara y no me hizo caso», explica la madre del niño que, en ese momento, amenazó con acudir al padre del pequeño. Tras ser ignorado también, el matrimonio decidió abrir la vía judicial. Hasta ahora, el niño no ha reconocido ningún tribunal y ha seguido tocando el tambor frente a todas las instancias por las que ha pasado.
«Teníamos muy claro que, si no paraba de dar por culo, acudiríamos al Supremo», afirma el padre. Sin embargo, el tribunal español rechazó la solicitud de juzgar al niño en su país, subrayando la falta de medios para abordar un caso de tal magnitud «sobre todo teniendo en cuenta que el niño no deja de tocar el tambor todo el rato y así no se puede trabajar». Por tanto, no quedaron más salidas que la de acudir a la justicia internacional «para meter al niño en cintura».
Se espera que la primera comparecencia del niño con tambor ante La Haya se produzca en el plazo máximo de una semana, en una vista en la que Álex se podrá declarar culpable o inocente de los cargos de «dar por culo a caso hecho todo el día».
El abuelo del pequeño, responsable de la compra del tambor de juguete, no será procesado. Por contra, según ha informado la abuela a los medios, el anciano le ha comprado a su nieto una armónica para cuando vuelva a casa.
"
El Mundo Today,https://www.elmundotoday.com/2013/08/companero-de-oficina-siempre-hace-doble-clic-aunque-no-sea-necesario/,2013-08-27,Compañero de oficina siempre hace doble clic aunque no sea necesario,LO HACE CON TODOS LOS BOTONES Y ENLACES,1,"Según han confirmado diversos trabajadores de Atlanta Marketing, uno de los empleados de la oficina, Raúl Ridruejo, de 34 años, pulsa siempre dos veces seguidas el botón del ratón cuando hace clic en el ordenador, sea o no sea necesario. Según dichas fuentes, Raúl hace doble clic «hasta en los malditos enlaces web» e incluso al apagar el sistema.
«Es enfermizo, simplemente enfermizo. Se sienta a mi lado y tengo que presenciar el triste espectáculo de verle haciendo doble clic en todos, absolutamente todos los botones y enlaces y comandos que se le ponen por delante», lamenta Margarita Lúpulos, compañera de Raúl. «Si tiene que minimizar una ventana, hace doble clic en el botón de minimizar, pese a que la ventana ya ha empezado a minimizarse con el primer clic. ¿Es que no se da cuenta?».
Esta mañana, a las 10:34, se ha podido ver al trabajador haciendo doble clic en el botón de Inicio de Windows, provocando que el menú desplegable apareciera y desapareciera al instante. «Joder, macho», afirman los testigos que se le ha oído decir, culpando al ordenador de un comportamiento causado exclusivamente por él.
Se lo han explicado y sigue haciéndolo
«Si tiene que guardar un documento y darle a aceptar, puedes oír cómo hace doble clic encima del botón de aceptar», confirma otro de los trabajadores que se sientan cerca de Raúl, preguntándose cuántas calorías está malgastando su colega al cabo del día con ese esfuerzo inútil. Las fuentes han confirmado también que Raúl se desplaza por las ventanas de los formularios usando el cursor del ratón y no el botón de tabular.
Minutos antes del cierre de la edición, las mismas fuentes han llamado de urgencia a este diario para informar de que Raúl ha sido visto manejando su iPhone durante el desayuno y que «también pulsa dos veces en los iconos de las aplicaciones e incluso cuando juega al ‘Candy Crush’, me cago en la puta».
"
El Mundo Today,https://www.elmundotoday.com/2013/08/playboy-busca-la-polemica-con-un-desplegable-con-la-palabra-tetas/,2013-08-27,Playboy busca la polémica con un desplegable con la palabra «TETAS»,"EL TÉRMINO ""VAGINA"" SOBRE FONDO BLANCO PROTAGONIZARÁ LA PRÓXIMA PORTADA DE PENTHOUSE",1,"La revista para adultos Playboy ha decidido animar sus cifras de ventas escandalizando a través del lenguaje soez. El número de este mes incluye un póster desplegable con la palabra «TITS» («TETAS») claramente visible y en mayúsculas.
«No se conforman con enseñarlas: tienen que decir lo que son», se quejan los ofendidos
«Publican la palabra tal cual, sin difuminar y con una tipografía que no deja lugar a dudas», denuncia Abrahama Granell, presidenta de la «Asociación Católica por el Trato Suave de la Mujer». Según ella, el gesto de Playboy implica «la cosificación definitiva de la mujer a través del lenguaje».
«Pone ‘Tetas’, tal cual. Yo no lo he leído directamente pero salen fotos en Internet de la palabra», confirma un joven internauta entre risas.
Esta mañana, Playboy ponía a disposición de sus fans la palabra «TETAS» en la red y en formato de fondo de escritorio para el ordenador. «Puedes hacer zoom y leerlo a pantalla completa. Están locos», comentaba un usuario de Twitter.
La polémica ha alcanzado una dimensión global propagándose a través de las redes sociales, donde miles de personas piden la retirada del número alegando que los niños pueden leer y entender el significado de la palabra «TETAS».
Algunos países, como por ejemplo Italia o Turquía, no censurarán de momento el controvertido póster pero prohibirán que se traduzca al idioma local.
La provocación de Playboy ha incomodado incluso a gran parte de sus lectores: «Estamos acostumbrados a que nos enseñen tetas, nos gusta verlas, pero leer la palabra en voz alta, o aunque sea para uno mismo… buf, esto ya es demasiado», admite un suscriptor.
Penthouse contraataca con la palabra «VAGINA»
El sector de las revistas pornográficas no ha tardado en reaccionar. Penthouse ha adelantado en su página web la portada de su próximo número, protagonizada por la palabra «VAGINA» en negro sobre fondo blanco y sin ambigüedades.
«Quien quiera leer este tipo de cosas debería encerrarse en casa y tirar de diccionario. Las personas decentes no tenemos por qué agachar la cabeza cuando pasamos por delante de un quiosco. Es un ataque a nuestra libertad», argumenta Abrahama Granell.
Lejos de amedrentarse, Penthouse promete que el mes que viene dará el salto a la palabra «CLÍTORIS».
"
El Mundo Today,https://www.elmundotoday.com/2013/08/papa-noel-completamente-senil-reparte-regalos-en-pleno-agosto/,2013-08-26,"Papá Noel, completamente senil, reparte regalos en pleno agosto",HA REGALADO COCOS EN LAS PLAYAS DE BENIDORM,1,"Sudoroso y desorientado pero con la ilusión de siempre, Papá Noel ha sido visto hoy en varios puntos de la geografía española repartiendo regalos fuera de temporada y felicitando la Navidad a todo el mundo.
Confunde los nombres de los niños
«Estábamos haciendo una barbacoa en el jardín y el hombre se ha subido a la chimenea. Hemos tenido que bajarlo a manguerazos», explica un padre de familia alicantino, triste al comprobar que Papá Noel confundía el nombre de sus hijos. «Está gagá», insiste.
A lo largo de la mañana, Santa Claus ha ido repartiendo cocos y bebidas por la costa española acompañado de sus renos, que han sufrido varios desmayos a causa del calor y han hecho sus necesidades en la arena, incomodando a los bañistas. 
«Ha abrazado a mi hijo y lo ha dejado empapado en sudor. Luego se ha puesto a orinar en el agua. Mi niño ya no cree en la magia», se quejaba una madre.
Poco después, el anciano ha irrumpido en la autopista AP-2 a la altura de Zaragoza arrojando caramelos a los coches y poniendo en peligro su vida y la de los demás. 
Las autoridades lo han detenido este mediodía en la zona de Velluters, en Valencia, donde intentaba convencer a unas prostitutas para que se sentaran en su regazo.
"
El Mundo Today,https://www.elmundotoday.com/2013/08/recien-nacido-teme-acabar-como-sus-padres/,2013-08-26,Recién nacido teme acabar como sus padres,TRAS SU SEGUNDO DÍA DE VIDA HA DECIDIDO NO TENER HIJOS,1,INICIAR SESIÓN
El Mundo Today,https://www.elmundotoday.com/2013/08/le-denuncian-por-acoso-porque-toco-la-fibra-de-varias-mujeres/,2013-08-26,Le denuncian por acoso porque tocó la fibra de varias mujeres,"TAMBIÉN LES DESNUDÓ EL ALMA, PRESUNTAMENTE",1,"Los Mossos d’Esquadra de la comisaría de Igualada han detenido esta mañana a Sergio S.L., de 20 años, después de que fuera denunciado por más de 27 mujeres a las que, presuntamente, tocó la fibra más honda y sensible de su ser.
«Es un experto, no es la primera vez que consigue llegar hasta las partes más recónditas de una mujer para conseguir desarmarla», ha explicado una de las afectadas. Según ha asegurado, el detenido primero se granjeó su amistad para, meses más tarde, mientras tomaban un café en un concurrido local, acorralarla en un callejón emocional y, una vez allí, tocarle la fibra.
«Me desnudó completamente, a nivel emocional», asegura una víctima
«Cuando me quise dar cuenta, me estaba tocando toda la fibra sensible a su antojo y yo estaba llorando como una boba explicándole todos mis miedos y frustraciones; luego me fui a casa avergonzada por haber montado una escenita en el bar», ha declarado la víctima.
En otros casos, el hombre seducía también a mujeres mediante Internet para luego, a través de mensajes de texto, conseguir desnudarlas de reparos logrando así que se abrieran ante él. «Díme, explícame, yo estoy aquí, escuchándote», solía decirles, según ha informado la policía. 
Tras inspeccionar su ordenador, los agentes han encontrado fotomontajes que el detenido elaboraba en los que solían aparecer puestas de sol con gatitos y frases como «Mujer, persona, mujer, ser humano, mujer, tú… sólo tú» o «La posibilidad de realizar un sueño es lo que hace que la vida sea interesante». Fotomontajes que enviaba a esas mujeres con la única intención de tocarles la fibra también a distancia.
El hombre, lejos de reconocer los hechos, asegura ser la víctima de la situación y ha acusado a las mujeres de explicarle «sus mierdas».
"
El Mundo Today,https://www.elmundotoday.com/2013/08/ben-affleck-deja-el-cine-para-dedicarse-a-un-trabajo-nocturno-no-especificado/,2013-08-23,Ben Affleck deja el cine para dedicarse a un trabajo nocturno no especificado,"""TIENE QUE VER CON LA SEGURIDAD DE LA NACIÓN"", HA DICHO",1,"El actor Ben Affleck ha anunciado hoy que se retira definitivamente del mundo del cine para asumir «una responsabilidad de mayor alcance cuya naturaleza no puedo especificar».
Affleck se ha resistido a las preguntas de los periodistas, mostrándose ambiguo en todo momento, y solo ha accedido a detallar que su nueva labor se realizará «durante la noche, con sigilo».
El californiano, de 41 años, está buscando una mansión de estilo gótico pero insiste en que «no es que vaya a retirarme y ya está, de hecho tendré mucho más trabajo que ahora». 
Ha declarado también que tiene la intención de celebrar fiestas con la alta sociedad, pero al mismo tiempo ha lamentado que «cuando digo esto parece que lo esté dejando todo para vivir la vida padre, y me da rabia porque no es eso, joder, es todo lo contrario, pero no os lo puedo explicar. Qué mierda, coño».
Affleck ha ofrecido a su representante que sea su mayordomo «en esta nueva vida que empiezo desde hoy», pero ha reconocido que la oferta ha sido tomada como un insulto «porque no se lo he sabido explicar bien».
Cuando un reportero le ha preguntado directamente si sería el guardia de seguridad nocturno de la mansión de algún apoderado, el exactor ha estallado: «¿Pero cómo voy a dejar el cine para meterme a segurata? ¿Estamos tontos? ¡Que me voy a hacer de Batman, coño! ¡Ala, ya está! ¡Ya me lo habéis hecho decir! Sois todos unos hijos de puta», ha exclamado justo antes de abandonar la sala de prensa saltando por la ventana y rompiéndose tres costillas.
"
